congress,icpsr_id,state_code,cd,state,party_code,name,first_dimension,second_dimension
64,1496,12,5,NEW JER,200,CAPSTICK,0.523,-0.529
64,4141,12,6,NEW JER,100,HART  A.C.,-0.094,-0.342
64,2734,12,7,NEW JER,200,DRUKKER  D.,0.456,-0.331
64,3762,12,8,NEW JER,200,GRAY  E.W.,0.606,-0.795
64,7203,12,9,NEW JER,200,PARKER  R.,0.792,-1.022
64,5589,12,10,NEW JER,200,LEHLBACH,0.571,-0.516
64,2808,12,11,NEW JER,100,EAGAN  J.J.,-0.256,-0.885
64,3980,12,12,NEW JER,100,HAMILL  J.,-0.246,-0.989
64,4356,66,1,NEW MEX,200,HERNANDEZ,0.434,0.246
64,4385,13,1,NEW YOR,200,HICKS  F.C.,0.479,-0.295
64,1404,13,2,NEW YOR,100,CALDWELL,-0.247,-0.969
64,3241,13,3,NEW YOR,100,FLYNN  J.V.,-0.142,-0.99
64,2301,13,4,NEW YOR,100,DALE  H.H.,-0.182,-0.983
64,5922,13,5,NEW YOR,100,MAHER  J.P.,-0.23,-0.973
64,8092,13,6,NEW YOR,200,ROWE  F.W.,0.576,-0.513
64,3183,13,7,NEW YOR,100,FITZGERALD,-0.409,-0.897
64,3819,13,8,NEW YOR,100,GRIFFIN  D.,-0.165,-0.986
64,9126,13,9,NEW YOR,200,SWIFT  O.W.,0.351,-0.926
64,4173,13,10,NEW YOR,200,HASKELL  R.,0.346,-0.673
64,7911,13,11,NEW YOR,100,RIORDAN  D.,-0.341,-0.976
64,5751,13,12,NEW YOR,380,LONDON  M.,-0.09,0.398
64,5742,13,13,NEW YOR,100,LOFT  G.W.,-0.056,-0.998
64,3062,13,14,NEW YOR,100,FARLEY  M.,-0.225,-0.974
64,2007,13,15,NEW YOR,100,CONRY  M.F.,-0.332,-0.943
64,2666,13,16,NEW YOR,100,DOOLING  P.,-0.153,-0.988
64,1500,13,17,NEW YOR,100,CAREW  J.F.,-0.192,-0.984
64,7236,13,18,NEW YOR,100,PATTEN  T.,-0.273,-0.962
64,1640,13,19,NEW YOR,370,CHANDLER,0.367,-0.693
64,8505,13,20,NEW YOR,200,SIEGEL  I.,0.309,-0.849
64,4711,13,21,NEW YOR,100,HULBERT  G.,-0.164,-0.986
64,1159,13,22,NEW YOR,100,BRUCKNER,-0.173,-0.967
64,632,13,23,NEW YOR,200,BENNET  W.,0.544,-0.604
64,7037,13,24,NEW YOR,100,OGLESBY  W.,-0.296,-0.955
64,4775,13,25,NEW YOR,200,HUSTED  J.,0.574,-0.734
64,7479,13,26,NEW YOR,200,PLATT  E.,0.638,-0.77
64,9810,13,27,NEW YOR,200,WARD  C.B.,0.522,-0.606
64,8212,13,28,NEW YOR,200,SANFORD  R.,0.546,-0.838
64,7196,13,29,NEW YOR,200,PARKER  J.,0.548,-0.337
64,1663,13,30,NEW YOR,200,CHARLES,0.447,-0.255
64,8721,13,31,NEW YOR,200,SNELL  B.H.,0.523,-0.069
64,6762,13,32,NEW YOR,200,MOTT  L.W.,0.446,-0.04
64,8733,13,33,NEW YOR,200,SNYDER  H.,0.439,-0.659
64,3048,13,34,NEW YOR,200,FAIRCHILD,0.523,-0.488
64,5909,13,35,NEW YOR,200,MAGEE  W.W.,0.452,-0.319
64,3723,13,36,NEW YOR,200,GOULD  N.J.,0.689,-0.442
64,7590,13,37,NEW YOR,200,PRATT  H.H.,0.421,0.089
64,2776,13,38,NEW YOR,200,DUNN  T.B.,0.606,-0.171
64,2321,13,39,NEW YOR,200,DANFORTH,0.565,-0.268
64,2491,13,40,NEW YOR,200,DEMPSEY  S.,0.478,-0.29
64,8605,13,41,NEW YOR,100,SMITH  C.B.,-0.212,-0.76
64,2729,13,42,NEW YOR,100,DRISCOLL,-0.351,-0.882
64,3985,13,43,NEW YOR,200,HAMILTON,0.482,0.099
64,8588,47,1,NORTH C,100,SMALL  J.H.,-0.528,-0.19
64,5307,47,2,NORTH C,100,KITCHIN  C.,-0.505,0.251
64,4550,47,3,NORTH C,100,HOOD  G.E.,-0.485,0.076
64,7565,47,4,NORTH C,100,POU  E.W.,-0.43,-0.097
64,8864,47,5,NORTH C,100,STEDMAN  C.,-0.509,0.146
64,3641,47,6,NORTH C,100,GODWIN  H.,-0.457,0.08
64,7160,47,7,NORTH C,100,PAGE  R.N.,-0.538,0.459
64,2684,47,8,NORTH C,100,DOUGHTON,-0.321,0.664
64,9898,47,9,NORTH C,100,WEBB  E.Y.,-0.588,0.337
64,1047,47,10,NORTH C,200,BRITT  J.J.,0.357,0.406
64,4289,36,1,NORTH D,200,HELGESEN,0.312,0.919
64,10439,36,2,NORTH D,200,YOUNG  G.M.,0.348,0.829
64,6975,36,3,NORTH D,200,NORTON  P.,0.351,0.936
64,5770,24,1,OHIO,200,LONGWORTH,0.512,-0.412
64,97,24,2,OHIO,100,ALLEN  A.G.,-0.277,-0.247
64,3459,24,3,OHIO,100,GARD  W.,-0.365,-0.288
64,8136,24,4,OHIO,200,RUSSELL  J.,0.385,0.576
64,6085,24,5,OHIO,200,MATTHEWS,0.523,0.254
64,5113,24,6,OHIO,200,KEARNS  C.,0.406,0.273
64,3124,24,7,OHIO,200,FESS  S.D.,0.455,0.193
64,5223,24,8,OHIO,100,KEY  J.A.,-0.334,-0.163
64,8463,24,9,OHIO,100,SHERWOOD,-0.108,0.41
64,9131,24,10,OHIO,200,SWITZER  R.,0.417,0.287
64,7889,24,11,OHIO,200,RICKETTS,0.39,0.756
64,1160,24,12,OHIO,100,BRUMBAUGH,-0.244,0.005
64,7121,24,13,OHIO,100,OVERMYER,-0.285,-0.145
64,10177,24,14,OHIO,200,WILLIAMS,0.479,0.488
64,6622,24,15,OHIO,200,MOONEY  W.,0.48,0.517
64,6203,24,16,OHIO,200,MCCULLOCH,0.338,0.461
64,258,24,17,OHIO,100,ASHBROOK,-0.166,-0.045
64,4524,24,18,OHIO,200,HOLLINSWORT,0.334,0.334
64,2051,24,19,OHIO,200,COOPER  J.,0.357,0.428
64,3702,24,20,OHIO,100,GORDON  W.,-0.756,-0.654
64,2199,24,21,OHIO,100,CROSSER  R.,-0.168,-0.1
64,2959,24,22,OHIO,200,EMERSON  H.,0.307,0.403
64,2356,53,1,OKLAHOM,100,DAVENPORT,-0.383,0.375
64,4183,53,2,OKLAHOM,100,HASTINGS,-0.3,0.41
64,1546,53,3,OKLAHOM,100,CARTER  C.,-0.351,0.303
64,6829,53,4,OKLAHOM,100,MURRAY  W.,-0.395,0.18
64,9332,53,5,OKLAHOM,100,THOMPSON,-0.23,0.973
64,3119,53,6,OKLAHOM,100,FERRIS  S.,-0.345,0.272
64,6158,53,7,OKLAHOM,100,MCCLINTIC,-0.332,0.686
64,6675,53,8,OKLAHOM,200,MORGAN  D.,0.33,0.421
64,4222,72,1,OREGON,200,HAWLEY  W.,0.42,0.078
64,8546,72,2,OREGON,200,SINNOTT  N.,0.313,0.405
64,6124,72,3,OREGON,200,MCARTHUR,0.454,-0.399
64,9647,14,1,PENNSYL,200,VARE  W.S.,0.469,-0.417
64,3732,14,2,PENNSYL,200,GRAHAM  G.,0.612,-0.835
64,6640,14,3,PENNSYL,200,MOORE  J.H.,0.662,-0.699
64,2853,14,4,PENNSYL,200,EDMONDS  G.,0.61,-0.694
64,2082,14,5,PENNSYL,200,COSTELLO,0.334,-0.437
64,2347,14,6,PENNSYL,200,DARROW  G.,0.471,-0.266
64,1352,14,7,PENNSYL,200,BUTLER  T.,0.48,-0.069
64,9873,14,8,PENNSYL,200,WATSON  H.,0.492,-0.364
64,3816,14,9,PENNSYL,200,GRIEST  W.,0.444,-0.056
64,3068,14,10,PENNSYL,200,FARR  J.R.,0.313,0.105
64,1572,14,11,PENNSYL,100,CASEY  J.,-0.285,-0.531
64,4271,14,12,PENNSYL,200,HEATON  R.,0.489,-0.299
64,2536,14,13,PENNSYL,100,DEWALT  A.,-0.363,-0.576
64,6238,14,14,PENNSYL,200,MCFADDEN,0.563,0.017
64,5233,14,15,PENNSYL,200,KIESS  E.R.,0.419,0.228
64,5615,14,16,PENNSYL,100,LESHER  J.,-0.439,-0.258
64,3243,14,17,PENNSYL,200,FOCHT  B.K.,0.404,0.009
64,5366,14,18,PENNSYL,200,KREIDER  A.,0.481,0.142
64,352,14,19,PENNSYL,100,BAILEY  W.,-0.421,-0.012
64,544,14,20,PENNSYL,200,BEALES  C.,0.389,-0.473
64,8096,14,21,PENNSYL,200,ROWLAND  C.,0.678,-0.104
64,5130,14,22,PENNSYL,200,KEISTER  A.,0.459,0.228
64,4578,14,23,PENNSYL,200,HOPWOOD  R.,0.5,0.314
64,9249,14,24,PENNSYL,200,TEMPLE  H.,0.393,0.12
64,5658,14,25,PENNSYL,100,LIEBEL  M.,-0.28,-0.96
64,8868,14,26,PENNSYL,100,STEELE  H.,-0.376,-0.649
64,6962,14,27,PENNSYL,200,NORTH  S.T.,0.407,0.314
64,6507,14,28,PENNSYL,200,MILLER  S.,0.222,0.348
64,7540,14,29,PENNSYL,200,PORTER  S.,0.325,-0.007
64,1934,14,30,PENNSYL,200,COLEMAN  W.,0.387,-0.372
64,6688,14,31,PENNSYL,200,MORIN  J.M.,0.424,-0.736
64,426,14,32,PENNSYL,200,BARCHFELD,0.439,-0.745
64,8307,14,99,PENNSYL,200,SCOTT  J.R.,0.254,-0.446
64,5396,14,99,PENNSYL,200,LAFEAN  D.,0.406,-0.101
64,3478,14,99,PENNSYL,200,GARLAND  M.,0.425,-0.611
64,2130,14,99,PENNSYL,200,CRAGO  T.S.,0.414,-0.439
64,7098,5,1,RHODE I,100,O'SHAUNESSY,-0.133,-0.778
64,8953,5,2,RHODE I,200,STINESS  W.,0.492,-0.258
64,5174,5,3,RHODE I,200,KENNEDY  A.,0.501,-0.807
64,9974,48,1,SOUTH C,100,WHALEY  R.,-0.526,-0.074
64,1370,48,2,SOUTH C,100,BYRNES  J.,-0.578,0.2
64,54,48,3,SOUTH C,100,AIKEN  W.,-0.552,0.119
64,6915,48,4,SOUTH C,100,NICHOLLS,-0.535,0.204
64,3153,48,5,SOUTH C,100,FINLEY  D.,-0.657,0.132
64,7689,48,6,SOUTH C,100,RAGSDALE,-0.547,0.102
64,5624,48,7,SOUTH C,100,LEVER  A.F.,-0.53,0.093
64,2598,37,1,SOUTH D,200,DILLON  C.,0.339,0.88
64,4991,37,2,SOUTH D,200,JOHNSON  R.,0.403,0.701
64,3450,37,3,SOUTH D,100,GANDY  H.L.,-0.141,0.455
64,8356,54,1,TENNESS,200,SELLS  S.R.,0.432,0.501
64,295,54,2,TENNESS,200,AUSTIN  R.,0.288,-0.014
64,6618,54,3,TENNESS,100,MOON  J.A.,-0.446,0.116
64,4717,54,4,TENNESS,100,HULL  C.,-0.506,0.145
64,4617,54,5,TENNESS,100,HOUSTON  W.,-0.518,0.088
64,1372,54,6,TENNESS,100,BYRNS  J.W.,-0.474,0.226
64,7150,54,7,TENNESS,100,PADGETT  L.,-0.34,0.082
64,8537,54,8,TENNESS,100,SIMS  T.W.,-0.44,0.15
64,3490,54,9,TENNESS,100,GARRETT  F.,-0.529,0.061
64,6293,54,10,TENNESS,100,MCKELLAR,-0.489,-0.091
64,739,49,1,TEXAS,100,BLACK  E.,-0.72,0.125
64,2587,49,2,TEXAS,100,DIES  M.,-0.739,0.379
64,10443,49,3,TEXAS,100,YOUNG  J.,-0.579,0.314
64,7753,49,4,TEXAS,100,RAYBURN  S.,-0.614,0.339
64,9087,49,5,TEXAS,100,SUMNERS  H.,-0.422,0.642
64,4065,49,6,TEXAS,100,HARDY  R.,-0.586,-0.131
64,3804,49,7,TEXAS,100,GREGG  A.W.,-0.506,-0.055
64,2810,49,8,TEXAS,100,EAGLE  J.H.,-0.642,-0.029
64,1257,49,9,TEXAS,100,BURGESS  G.,-0.61,-0.528
64,1188,49,10,TEXAS,100,BUCHANAN,-0.925,-0.342
64,4341,49,11,TEXAS,100,HENRY  R.L.,-0.496,-0.109
64,1427,49,12,TEXAS,100,CALLAWAY,-0.721,0.693
64,8889,49,13,TEXAS,100,STEPHENS,-0.518,0.353
64,8570,49,14,TEXAS,100,SLAYDEN  J.,-0.633,-0.291
64,3482,49,15,TEXAS,100,GARNER  J.,-0.551,0.234
64,8705,49,16,TEXAS,100,SMITH  W.R.,-0.486,0.111
64,2390,49,99,TEXAS,100,DAVIS  J.H.,-0.271,0.694
64,6342,49,99,TEXAS,100,MCLEMORE,-0.475,-0.461
64,4652,67,1,UTAH,200,HOWELL  J.,0.564,0.199
64,6117,67,2,UTAH,100,MAYS  J.H.,-0.246,0.304
64,3789,6,1,VERMONT,200,GREENE  F.,0.621,-0.16
64,2302,6,2,VERMONT,200,DALE  P.H.,0.552,0.042
64,5067,40,1,VIRGINI,100,JONES  W.A.,-0.483,0.066
64,4517,40,2,VIRGINI,100,HOLLAND  E.,-0.431,-0.128
64,6598,40,3,VIRGINI,100,MONTAGUE,-0.457,-0.343
64,9878,40,4,VIRGINI,100,WATSON  W.,-0.502,-0.043
64,8227,40,5,VIRGINI,100,SAUNDERS,-0.47,0.357
64,3625,40,6,VIRGINI,100,GLASS  C.,-0.41,0.019
64,4225,40,7,VIRGINI,100,HAY  J.,-0.52,-0.266
64,4136,40,7,VIRGINI,100,HARRISON,-0.239,0.038
64,1508,40,8,VIRGINI,100,CARLIN  C.,-0.418,-0.055
64,8574,40,9,VIRGINI,200,SLEMP  C.B.,0.365,-0.014
64,3225,40,10,VIRGINI,100,FLOOD  H.D.,-0.499,-0.03
64,4732,73,1,WASHING,200,HUMPHREY,0.529,0.16
64,3898,73,2,WASHING,200,HADLEY  L.,0.372,0.137
64,4939,73,3,WASHING,200,JOHNSON  A.,0.564,0.411
64,5403,73,4,WASHING,200,LAFOLLETTE,0.344,0.78
64,2595,73,5,WASHING,100,DILL  C.C.,-0.094,0.571
64,6856,56,1,WEST VI,100,NEELY  M.M.,-0.261,0.049
64,904,56,2,WEST VI,200,BOWERS  G.,0.357,0.201
64,5708,56,3,WEST VI,100,LITTLEPAGE,-0.251,0.018
64,6755,56,4,WEST VI,200,MOSS  H.H.,0.419,0.381
64,10367,56,4,WEST VI,200,WOODYARD,0.422,0.27
64,2043,56,5,WEST VI,200,COOPER  E.,0.461,0.037
64,9093,56,99,WEST VI,200,SUTHERLAND,0.419,0.414
64,2047,25,1,WISCONS,200,COOPER  H.,0.28,0.858
64,1268,25,2,WISCONS,100,BURKE  M.E.,-0.165,-0.324
64,6869,25,3,WISCONS,200,NELSON  J.,0.258,0.971
64,1567,25,4,WISCONS,200,CARY  W.J.,0.237,0.153
64,8823,25,5,WISCONS,200,STAFFORD,0.353,0.411
64,7816,25,6,WISCONS,100,REILLY  M.,-0.218,0.006
64,2988,25,7,WISCONS,200,ESCH  J.J.,0.412,0.363
64,1143,25,8,WISCONS,200,BROWNE  E.,0.397,0.834
64,5355,25,9,WISCONS,100,KONOP  T.F.,-0.163,-0.316
64,3348,25,10,WISCONS,200,FREAR  J.A.,0.4,0.962
64,5607,25,11,WISCONS,200,LENROOT  I.,0.342,0.713
64,6590,68,1,WYOMING,200,MONDELL  F.,0.503,0.238
65,99895,99,0,USA,100,WILSON,-0.402,-0.639
65,3770,41,1,ALABAMA,100,GRAY  O.L.,-0.507,0.057
65,2514,41,2,ALABAMA,100,DENT,-0.683,-0.266
65,8858,41,3,ALABAMA,100,STEAGALL,-0.601,0.632
65,757,41,4,ALABAMA,100,BLACKMON,-0.608,-0.279
65,4280,41,5,ALABAMA,100,HEFLIN,-0.535,0.111
65,7064,41,6,ALABAMA,100,OLIVER  W.B,-0.567,0.306
65,1291,41,7,ALABAMA,100,BURNETT,-0.454,0.227
65,143,41,8,ALABAMA,100,ALMON,-0.489,0.5
65,4685,41,9,ALABAMA,100,HUDDLESTON,-0.326,1.137
65,406,41,10,ALABAMA,100,BANKHEAD,-0.443,0.248
65,4227,61,1,ARIZONA,100,HAYDEN,-0.222,0.214
65,1498,42,1,ARKANSA,100,CARAWAY,-0.461,0.555
65,7050,42,2,ARKANSA,100,OLDFIELD,-0.474,0.336
65,9388,42,3,ARKANSA,100,TILLMAN,-0.379,0.655
65,10274,42,4,ARKANSA,100,WINGO,-0.403,0.769
65,4876,42,5,ARKANSA,100,JACOWAY,-0.464,0.487
65,9231,42,6,ARKANSA,100,TAYLOR  S.,-0.463,0.524
65,3689,42,7,ARKANSA,100,GOODWIN,-0.445,0.419
65,5531,71,1,CALIFOR,100,LEA,-0.071,-0.187
65,7696,71,2,CALIFOR,100,RAKER,-0.159,0.208
65,2261,71,3,CALIFOR,200,CURRY,0.336,-0.033
65,5090,71,4,CALIFOR,200,KAHN,0.535,-0.841
65,6947,71,5,CALIFOR,200,NOLAN,0.215,-0.112
65,2949,71,6,CALIFOR,200,ELSTON,0.342,-0.137
65,1720,71,7,CALIFOR,100,CHURCH,-0.185,0.085
65,4230,71,8,CALIFOR,200,HAYES,0.406,0.171
65,7712,71,9,CALIFOR,347,RANDALL,-0.006,0.582
65,7093,71,10,CALIFOR,200,OSBORNE,0.37,-0.128
65,5221,71,11,CALIFOR,100,KETTNER,-0.112,-0.002
65,4435,62,1,COLORAD,100,HILLIARD,-0.115,0.993
65,9393,62,2,COLORAD,200,TIMBERLAKE,0.467,0.26
65,5115,62,3,COLORAD,100,KEATING,-0.11,0.899
65,9205,62,4,COLORAD,100,TAYLOR  E.,-0.161,0.56
65,5752,1,1,CONNECT,100,LONERGAN,-0.206,-0.635
65,3359,1,2,CONNECT,200,FREEMAN,0.422,-0.658
65,9391,1,3,CONNECT,200,TILSON,0.661,-0.766
65,6436,1,4,CONNECT,200,MERRITT,0.658,-1.007
65,3637,1,5,CONNECT,200,GLYNN,0.457,-0.607
65,7505,11,1,DELAWAR,100,POLK,-0.349,-0.118
65,2717,43,1,FLORIDA,100,DRANE,-0.487,0.147
65,1762,43,2,FLORIDA,100,CLARK  F.,-0.448,0.027
65,5124,43,3,FLORIDA,100,KEHOE,-0.411,0.085
65,8335,43,4,FLORIDA,100,SEARS,-0.57,0.108
65,7123,44,1,GEORGIA,100,OVERSTREET,-0.423,0.233
65,7185,44,2,GEORGIA,100,PARK,-0.582,0.246
65,2178,44,3,GEORGIA,100,CRISP,-0.515,0.351
65,44,44,4,GEORGIA,100,ADAMSON,-0.593,0.036
65,10401,44,4,GEORGIA,100,WRIGHT,-0.504,0.09
65,4636,44,5,GEORGIA,100,HOWARD,-0.603,0.286
65,10287,44,6,GEORGIA,100,WISE,-0.587,0.461
65,5558,44,7,GEORGIA,100,LEE,-0.475,0.042
65,976,44,8,GEORGIA,100,BRAND,-0.52,0.29
65,614,44,9,GEORGIA,100,BELL,-0.521,0.28
65,9677,44,10,GEORGIA,100,VINSON,-0.255,0.583
65,9748,44,11,GEORGIA,100,WALKER,-0.553,0.128
65,5482,44,12,GEORGIA,100,LARSEN,-0.519,0.424
65,3367,63,98,IDAHO,200,FRENCH,0.403,0.398
65,8598,63,98,IDAHO,200,SMITH  A.T.,0.365,0.177
65,5899,21,1,ILLINOI,200,MADDEN,0.533,-0.081
65,5959,21,2,ILLINOI,200,MANN,0.565,-0.027
65,10263,21,3,ILLINOI,200,WILSON  W.W,0.507,0.249
65,7692,21,4,ILLINOI,100,RAINEY  J.W,-0.378,-0.924
65,8163,21,5,ILLINOI,100,SABATH,-0.447,-0.635
65,6122,21,6,ILLINOI,100,MCANDREWS,-0.275,-0.624
65,5087,21,7,ILLINOI,200,JUUL,0.5,-0.255
65,3435,21,8,ILLINOI,100,GALLAGHER,-0.217,-0.998
65,1048,21,9,ILLINOI,200,BRITTEN,0.534,-0.424
65,3297,21,10,ILLINOI,200,FOSS,0.437,-0.183
65,2063,21,11,ILLINOI,200,COPLEY,0.364,-0.089
65,3393,21,12,ILLINOI,200,FULLER  C.E,0.451,0.186
65,6300,21,13,ILLINOI,200,MCKENZIE,0.495,0.475
65,3741,21,14,ILLINOI,200,GRAHAM  W.J,0.554,0.521
65,5259,21,15,ILLINOI,200,KING,0.323,0.72
65,4815,21,16,ILLINOI,200,IRELAND,0.505,0.02
65,8900,21,17,ILLINOI,200,STERLING  J,0.473,0.408
65,1483,21,18,ILLINOI,200,CANNON,0.603,0.354
65,6313,21,19,ILLINOI,200,MCKINLEY,0.483,0.144
65,7691,21,20,ILLINOI,100,RAINEY  H.T,-0.324,0.27
65,9993,21,21,ILLINOI,200,WHEELER,0.408,0.467
65,8007,21,22,ILLINOI,200,RODENBERG,0.361,-0.246
65,3311,21,23,ILLINOI,100,FOSTER,-0.215,0.415
65,10184,21,24,ILLINOI,200,WILLIAMS,0.42,0.603
65,2497,21,25,ILLINOI,200,DENISON,0.495,0.264
65,6065,21,99,ILLINOI,200,MASON,0.358,-0.302
65,6181,21,99,ILLINOI,200,MCCORMICK,0.59,0.149
65,2516,22,1,INDIANA,100,DENTON,-0.256,0.016
65,782,22,2,INDIANA,200,BLAND  O.E.,0.435,0.476
65,2119,22,3,INDIANA,100,COX,-0.273,0.617
65,2621,22,4,INDIANA,100,DIXON,-0.265,0.219
65,8196,22,5,INDIANA,200,SANDERS E.,0.486,0.073
65,2916,22,6,INDIANA,200,ELLIOTT,0.55,0.305
65,6659,22,7,INDIANA,200,MOORES,0.633,-0.583
65,9666,22,8,INDIANA,200,VESTAL,0.488,0.258
65,7655,22,9,INDIANA,200,PURNELL,0.5,0.322
65,10336,22,10,INDIANA,200,WOOD,0.561,0.199
65,5364,22,11,INDIANA,200,KRAUS,0.618,0.486
65,3050,22,12,INDIANA,200,FAIRFIELD L,0.46,0.386
65,453,22,13,INDIANA,100,BARNHART,-0.18,0.334
65,5178,31,1,IOWA,200,KENNEDY C.A,0.44,0.324
65,4718,31,2,IOWA,200,HULL  H.E.,0.336,0.115
65,9116,31,3,IOWA,200,SWEET,0.392,0.651
65,4195,31,4,IOWA,200,HAUGEN,0.384,0.734
65,3664,31,5,IOWA,200,GOOD,0.477,0.513
65,7708,31,6,IOWA,200,RAMSEYER,0.354,0.831
65,2701,31,7,IOWA,200,DOWELL,0.359,0.967
65,9430,31,8,IOWA,200,TOWNER,0.489,0.46
65,3786,31,9,IOWA,200,GREEN,0.45,0.467
65,10351,31,10,IOWA,200,WOODS  F.P.,0.445,0.699
65,8297,31,11,IOWA,200,SCOTT  G.C.,0.471,0.354
65,211,32,1,KANSAS,200,ANTHONY,0.528,0.56
65,5699,32,2,KANSAS,200,LITTLE,0.353,0.621
65,1462,32,3,KANSAS,200,CAMPBELL  P,0.49,0.447
65,2667,32,4,KANSAS,100,DOOLITTLE,-0.138,0.677
65,4294,32,5,KANSAS,100,HELVERING,-0.173,0.633
65,1991,32,6,KANSAS,100,CONNELLY,-0.228,0.831
65,8490,32,7,KANSAS,100,SHOUSE,-0.187,0.519
65,309,32,8,KANSAS,100,AYRES,-0.181,0.542
65,437,51,1,KENTUCK,100,BARKLEY,-0.413,0.259
65,5249,51,2,KENTUCK,100,KINCHELOE,-0.64,0.414
65,9309,51,3,KENTUCK,100,THOMAS,-0.373,0.964
65,4942,51,4,KENTUCK,100,JOHNSON  B.,-0.313,0.416
65,8452,51,5,KENTUCK,100,SHERLEY,-0.544,-0.647
65,8083,51,6,KENTUCK,100,ROUSE,-0.482,0.049
65,1488,51,7,KENTUCK,100,CANTRILL,-0.371,-0.131
65,4291,51,8,KENTUCK,100,HELM,-0.522,0.51
65,3138,51,9,KENTUCK,100,FIELDS,-0.34,0.346
65,5454,51,10,KENTUCK,200,LANGLEY,0.418,0.275
65,7577,51,11,KENTUCK,200,POWERS,0.454,0.341
65,2996,45,1,LOUISIA,100,ESTOPINAL,-0.414,-0.783
65,2783,45,2,LOUISIA,100,DUPRE,-0.338,-0.854
65,6041,45,3,LOUISIA,370,MARTIN  W.,0.002,-0.289
65,9867,45,4,LOUISIA,100,WATKINS,-0.477,0.238
65,10247,45,5,LOUISIA,100,WILSON  R.J,-0.473,0.122
65,8197,45,6,LOUISIA,100,SANDERS J.Y,-0.429,0.242
65,5529,45,7,LOUISIA,100,LAZARD,-0.38,-0.357
65,276,45,8,LOUISIA,100,ASWELL,-0.561,0.222
65,3665,2,1,MAINE,200,GOODALL,0.601,-0.102
65,10047,2,2,MAINE,200,WHITE  W.H.,0.496,-0.095
65,7366,2,3,MAINE,200,PETERS,0.412,-0.293
65,4368,2,4,MAINE,200,HERSEY,0.542,0.49
65,7614,52,1,MARYLAN,100,PRICE,-0.396,-0.048
65,9163,52,2,MARYLAN,100,TALBOTT,-0.307,-0.357
65,648,52,2,MARYLAN,100,BENSON,-0.247,-0.364
65,1862,52,3,MARYLAN,100,COADY,-0.315,-0.949
65,5691,52,4,MARYLAN,100,LINTHICUM,-0.311,-0.345
65,6778,52,5,MARYLAN,200,MUDD,0.321,-0.372
65,10467,52,6,MARYLAN,200,ZIHLMAN,0.337,0.199
65,9460,3,1,MASSACH,200,TREADWAY,0.527,-0.367
65,3599,3,2,MASSACH,200,GILLETT,1.132,-0.701
65,7162,3,3,MASSACH,200,PAIGE,0.544,-0.431
65,10277,3,4,MASSACH,200,WINSLOW,0.592,-0.63
65,8031,3,5,MASSACH,200,ROGERS,0.521,-0.448
65,5833,3,6,MASSACH,200,LUFKIN,0.568,-0.811
65,7396,3,7,MASSACH,100,PHELAN,-0.163,-0.919
65,2306,3,8,MASSACH,200,DALLINGER,0.461,-0.171
65,3391,3,9,MASSACH,331,FULLER  A.T,0.22,0.014
65,9156,3,10,MASSACH,100,TAGUE,-0.245,-1.088
65,9395,3,11,MASSACH,200,TINKHAM,0.531,-1.119
65,3440,3,12,MASSACH,100,GALLIVAN,-0.149,-0.988
65,1554,3,13,MASSACH,200,CARTER  W.H,0.541,-0.32
65,7067,3,14,MASSACH,100,OLNEY,-0.035,-0.484
65,3794,3,15,MASSACH,200,GREENE  W.S,0.534,-0.372
65,9785,3,16,MASSACH,200,WALSH,0.981,-0.192
65,2670,23,1,MICHIGA,100,DOREMUS,-0.334,-0.424
65,326,23,2,MICHIGA,200,BACON,0.997,-0.082
65,539,23,2,MICHIGA,100,BEAKES,-0.175,-0.29
65,8654,23,3,MICHIGA,200,SMITH  J.M.,0.374,0.238
65,3989,23,4,MICHIGA,200,HAMILTON  E,0.457,0.354
65,5972,23,5,MICHIGA,200,MAPES,0.406,0.389
65,5139,23,6,MICHIGA,200,KELLEY,0.382,0.316
65,2144,23,7,MICHIGA,200,CRAMTON,0.487,0.989
65,3275,23,8,MICHIGA,200,FORDNEY,0.543,-0.009
65,6327,23,9,MICHIGA,200,MCLAUGHLIN,0.446,0.221
65,2259,23,10,MICHIGA,200,CURRIE,0.441,0.282
65,8296,23,11,MICHIGA,200,SCOTT  F.D.,0.363,0.235
65,4887,23,12,MICHIGA,200,JAMES,0.283,0.976
65,6917,23,13,MICHIGA,200,NICHOLS,0.296,-0.116
65,182,33,1,MINNESO,200,ANDERSON,0.393,0.761
65,2934,33,2,MINNESO,200,ELLSWORTH,0.398,0.638
65,2375,33,3,MINNESO,200,DAVIS  C.R.,0.306,0.656
65,9610,33,4,MINNESO,100,VANDYKE,-0.152,0.017
65,5839,33,5,MINNESO,200,LUNDEEN,0.17,0.553
65,5352,33,6,MINNESO,200,KNUTSON,0.374,0.535
65,9683,33,7,MINNESO,200,VOLSTEAD,0.402,0.601
65,6476,33,8,MINNESO,200,MILLER  C.B,0.325,-0.122
65,8877,33,9,MINNESO,200,STEENERSON,0.4,0.645
65,8254,33,10,MINNESO,370,SCHALL,0.246,0.289
65,1473,46,1,MISSISS,100,CANDLER,-0.589,0.525
65,8888,46,2,MISSISS,100,STEPHENS  H,-0.619,0.456
65,4734,46,3,MISSISS,100,HUMPHREYS,-0.433,-0.268
65,8551,46,4,MISSISS,100,SISSON,-0.675,0.739
65,9661,46,5,MISSISS,100,VENABLE,-0.569,0.185
